EstablishmentID,EstablishmentNumber,EstablishmentName,State,ProjectCode,ProjectName,FormID,CollectionDate,SampleSource,SalmonellaSPAnalysis,SalmonellaSerotype,SalmonellaPFGEPattern,SalmonellaAlleleCode,SalmonellaFSISNumber,SalmonellaAMRResistanceProfile,CampylobacterAnalysis1ml,CampylobacterAnalysis30ml,CampylobacterSpecies,CampylobacterPFGEPattern,CampylobacterAlleleCode,CampyFSISNumber,CampyAMRResistanceProfile,Weekday,Longitude,Latitude,WeatherDate_Day0,MaxTemp_Day0,MinTemp_Day0,AverageTemp_Day0,Precipitation_Day0,Humidity_Day0,PrecipType_Day0,Snow_Day0,SnowDepth_Day0,WindGust_Day0,WindSpeed_Day0,WindDirection_Day0,Pressure_Day0,CloudCover_Day0,Visibility_Day0,Solar Radiation_Day0,DEW_Day0,WeatherDate_Day1,MaxTemp_Day1,MinTemp_Day1,AverageTemp_Day1,Precipitation_Day1,Humidity_Day1,PrecipType_Day1,Snow_Day1,SnowDepth_Day1,WindGust_Day1,WindSpeed_Day1,WindDirection_Day1,Pressure_Day1,CloudCover_Day1,Visibility_Day1,Solar Radiation_Day1,DEW_Day1,WeatherDate_Day2,MaxTemp_Day2,MinTemp_Day2,AverageTemp_Day2,Precipitation_Day2,Humidity_Day2,PrecipType_Day2,Snow_Day2,SnowDepth_Day2,WindGust_Day2,WindSpeed_Day2,WindDirection_Day2,Pressure_Day2,CloudCover_Day2,Visibility_Day2,Solar Radiation_Day2,DEW_Day2,WeatherDate_Day3,MaxTemp_Day3,MinTemp_Day3,AverageTemp_Day3,Precipitation_Day3,Humidity_Day3,PrecipType_Day3,Snow_Day3,SnowDepth_Day3,WindGust_Day3,WindSpeed_Day3,WindDirection_Day3,Pressure_Day3,CloudCover_Day3,Visibility_Day3,Solar Radiation_Day3,DEW_Day3,Numerical_Weekday
41,P1250,Fieldale Farms Corporation,GA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103151225,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-83.5512799,34.4844946,2023-03-23,78.9,51,63,0.002,69.8,rain,0,0,19.7,10.6,242.5,1022.6,41.4,7.4,224.2,50.8,2023-03-22,54.9,42.9,49.9,0.151,66.1,rain,0,0,8.1,7.6,67.8,1027.2,80.8,9.1,50.1,38.1,2023-03-21,59.9,28.8,45.4,0,43.2,,0,0,21.9,13.2,105.2,1028.2,3.5,9.9,243.9,20.6,2023-03-20,52.8,24.9,38,0,45.2,,0,0,10.3,9.1,6.3,1026,0,9.9,207.5,16.8,4
45,P1272,Pilgrim's Pride Corporation,GA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103155576,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-83.826709,34.2854113,2023-03-23,80,52.1,64.3,0,67.2,,0,0,19.7,10.3,231.8,1022.3,42.4,7.1,235.5,50.7,2023-03-22,56,43.9,50.9,0.012,61.4,rain,0,0,10.3,8.1,68,1027.1,79.9,9.5,73.9,36.7,2023-03-21,60.2,33.1,47.4,0,38.2,,0,0,16.1,12.7,104,1028.3,0,9.9,210.8,20.3,2023-03-20,53,26.9,39.6,0,41.5,,0,0,12.8,12.7,3,1026.2,0,9.9,235.2,16.6,4
133,P7374,"To-Ricos, Ltd.",PR,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103152048,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-66.2647601,18.139869,2023-03-23,81.9,75.8,78.3,0,63.4,rain,0,0,18.8,14,55,1018.1,38.6,9.8,307.7,64.7,2023-03-22,82.1,74.7,78.3,0.175,75.7,rain,0,0,25.7,18.1,65.8,1018.7,57.1,9.6,194,69.8,2023-03-21,83.5,74.9,78.6,0.006,76.2,rain,0,0,26.6,21.9,78.2,1019.5,44.7,9.6,271.8,70.4,2023-03-20,83.2,74.5,78.8,0,76.2,rain,0,0,27.7,20.6,85.9,1019,41.9,9.7,293,70.6,4
592,P1309,House of Raeford Farms Inc.,SC,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103146772,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. jejuni,,"FSIS_Camp - 199.217.255.1679.2081 |
04/17/2023",FSIS32309270,Pan-Susceptible,Thursday,-82.3691979,34.8928329,2023-03-23,79.1,49.9,64.4,0,66.9,,0,0,29.3,19.3,222.3,1021.9,26.3,9.2,39.7,51.5,2023-03-22,54.9,46.6,50.2,0.247,69.2,rain,0,0,9.2,7,222.3,1027.6,79.3,7.5,28.1,39.3,2023-03-21,61.9,35.9,48.5,0,33.3,,0,0,11.4,10,95.2,1029.1,2.1,9.9,42.5,18.1,2023-03-20,53.9,30.2,41.5,0,37,,0,0,19.7,13.1,49.1,1026.5,0,9.9,40.5,15.9,4
656,M7428+P7428+V7428,"Joyce Foods, Inc.",NC,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103153660,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-80.3733464,36.0417573,2023-03-23,78.8,50.1,63.1,0,70.4,,0,0,24.2,14.2,220.6,1020.5,58.1,7.6,186.8,51.5,2023-03-22,52.7,46.5,49.7,0.058,60.5,rain,0,0,13.9,6.2,231.7,1027.7,97,8.7,66.1,35.3,2023-03-21,61.9,31.5,46.1,0,35.6,,0,0,9.2,6.9,209.8,1029.4,7.7,9.9,240.3,17.7,2023-03-20,51.7,26.5,38.1,0,36.1,,0,0,17.2,9.8,358.5,1027,3.4,9.9,248.4,11.9,4
672,P7987,"Amick Farms, LLC",SC,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103146535,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-81.6370935,33.9551838,2023-03-23,81.1,56.5,67.1,0,73.5,,0,0,24.2,15.7,215.2,1022.7,52.6,6.4,186.8,56.4,2023-03-22,64.7,39.9,53.2,0.085,78,rain,0,0,8.1,9.3,97.5,1027.6,83.8,7.8,78.9,46,2023-03-21,63.2,27.8,46.3,0,50.3,,0,0,10.3,8.1,103.8,1028.9,13.8,9.9,170.1,24,2023-03-20,55.3,31.6,43.1,0,45,,0,0,20.8,12.3,22.5,1025.8,7.1,9.9,179.8,21.6,4
1406,P18414,MB Consultants LTD,NY,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103149335,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-74.6316485,41.7073218,2023-03-23,53.4,41.1,46.7,0.176,87.4,rain,0,0,29.5,16.3,255.8,1012.7,93.6,9.1,19.7,42.9,2023-03-22,60.6,31.6,45.1,0,47.4,,0,0,22.6,14.1,165.8,1025.2,32.6,9.9,77.6,24.7,2023-03-21,56.9,23.1,40.6,0,46.5,,0,0,22.1,9.8,255,1026.5,0,9.9,89,19.1,2023-03-20,48,16.6,32.6,0,47.9,,0,0,20.8,12.6,250.4,1023.5,0,9.9,85.5,12.5,4
1906,M810+P810,Pilgrim's Pride Corporation,WV,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103147772,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. jejuni,,"FSIS_Camp - 155.166.1782.3295.4336 |
04/17/2023",FSIS32309271,Pan-Susceptible,Thursday,-78.9698756,39.0597322,2023-03-23,80,47.4,63.8,0.056,59.7,rain,0,0,40.3,17.6,235,1014.4,46.9,9.8,134.9,48.1,2023-03-22,63.6,43.8,53.1,0,36.7,,0,0,19.5,13,218.5,1024.5,63,9.8,134.2,26.4,2023-03-21,63.7,20.4,41.4,0,47.8,,0,0,19.7,7.5,203.9,1028,0,9.9,247.3,16.5,2023-03-20,53.1,16.6,33.8,0,48.6,,0,0,10.3,7.1,221.6,1026.4,0,9.9,259.9,13.3,4
2091,P15724,"Case Farms, Processing",OH,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103154733,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. jejuni,,"FSIS_Camp - 47.51.756.981.4785 |
06/06/2023",FSIS12321220,Pan-Susceptible,Thursday,-81.3490536,40.8323667,2023-03-23,60.5,41.8,51.4,0.663,90.6,rain,0,0,29.8,16.7,240.7,1012.9,99.6,5,27.8,48.7,2023-03-22,50.8,43.9,48.3,0.217,63.5,rain,0,0,26,17.8,200.9,1021.9,99.9,9.2,41.6,35.4,2023-03-21,55.6,28.9,44,0,33.9,,0,0,24.2,16.6,213.6,1026.2,50.1,9.9,208.5,15.6,2023-03-20,47.6,21.5,34.2,0,46.8,,0,0,27.2,18.7,219.8,1025.2,14.4,9.9,220.1,14.5,4
2111,P17340,Pilgrim's Pride Corporation,KY,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103150714,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-88.6603826,36.7236784,2023-03-23,71.9,61.3,66.6,0,81.7,,0,0,24.2,14.7,206.8,1015.4,89.7,9.8,64.7,60.7,2023-03-22,61,42.8,52.5,0.059,90.8,rain,0,0,24.2,12.1,177.2,1019.3,99.9,7.7,41,49.9,2023-03-21,46.8,39.2,42.3,0.568,60.5,rain,0,0,20.8,13,185.1,1024.6,76.1,9,57.7,28.2,2023-03-20,50.1,26.2,37.9,0,46.3,,0,0,18.4,10.8,201.3,1027.7,3.1,9.9,245,17.8,4
2251,P806,"Tyson Foods, Inc.",VA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103153394,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-76.2999535,40.7380319,2023-03-23,60.8,45.8,52.8,0.238,78.9,rain,0,0,20.8,7.3,225.2,1013.6,92.5,7.8,57.7,45.9,2023-03-22,62.2,37.7,50.1,0,40.5,,0,0,20.8,9.1,184.5,1024.9,46.3,9.9,157,25.8,2023-03-21,60.2,24.4,42.5,0,41.7,,0,0,20.8,9.8,248.3,1027.6,11.1,9.9,245.9,16,2023-03-20,50.4,22.8,36.2,0,43.9,,0,0,18.3,8.5,261.1,1024.8,0.4,9.9,241.2,14.4,4
3850,P165S+V165S,Bachoco OK Foods,AR,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103156946,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. coli,,FSIS_Camp - 3470.4241 | 04/17/2023,FSIS12321219,Pan-Susceptible,Thursday,-94.3831933,35.4240741,2023-03-23,80.7,66,75,0,64.8,,0,0,32.2,19.1,208.9,1011.5,72,9.9,98.3,62.2,2023-03-22,80,49,64.6,0,75.2,,0,0,32.2,17.5,160.1,1014.2,72.5,9.1,119.6,55.7,2023-03-21,52,44,48,0.436,73.3,rain,0,0,20.8,13.4,88.3,1017.5,100,8.7,14.2,38.6,2023-03-20,59.9,27.9,43.4,0,51,,0,0,36.7,14.7,147.7,1024.4,25.7,8.8,149.6,24.2,4
3853,P481,"Tyson Foods, Inc.",AR,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103147272,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-94.1254707,36.1905228,2023-03-23,69.5,52.1,63.9,1.355,87.2,rain,0,0,33.9,17.3,214.7,1011.9,75.1,9,35,59.9,2023-03-22,74.6,51.8,65.4,0,80.2,,0,0,31.7,20.8,194.4,1013,72.9,9.8,90.8,58.8,2023-03-21,50.8,40.6,45.5,0.23,77.8,rain,0,0,31.1,14.9,162.1,1016.4,100,9,20.1,37.9,2023-03-20,54.4,26.3,41.6,0,43,,0,0,33.4,17.1,189.3,1023.1,21.9,9.9,165,20,4
4159,P1137,"Tyson Foods, Inc.",TX,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103150838,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. coli,,"FSIS_Camp - 195.213.6449.10219.15478 |
04/17/2023",FSIS32309269,Tet,Thursday,-95.2769106,29.7843387,2023-03-23,82.9,71.2,74.6,0,80.8,,0,0,32.5,21.6,161.9,1015.7,89.8,6.6,107.3,67.9,2023-03-22,80.5,68.9,73.5,0,78.7,,0,0,33.3,20,168.2,1018.1,90.9,7.6,107.7,66.1,2023-03-21,72.5,55.5,65.7,0,78,,0,0,35.2,24.1,148.4,1018.6,99.5,8.3,36.1,58.5,2023-03-20,56,43.4,50.5,0,52.5,,0,0,32.2,19.4,114,1026.1,76.6,9.9,48.5,33.5,4
4161,P1294+V1294,Holmes Foods Inc.,TX,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103153378,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-97.7684325,29.2656625,2023-03-23,82.3,71.8,75.8,0,79,,0,0,32.6,24.5,164.1,1013,92.2,9.8,164.8,68.6,2023-03-22,79,69.4,73,0.002,85.6,rain,0,0,30,16.6,167.6,1016.3,99.9,8.8,135,68.2,2023-03-21,69.5,53.3,63,0.137,98.3,rain,0,0,32.2,14.5,158.5,1016.6,99.9,5.2,46.6,62.5,2023-03-20,57.7,42.6,51.4,0.002,70,rain,0,0,23,14.4,142.8,1024.4,84.3,9.5,74.9,41.4,4
4243,P7091,Pilgrim's Pride Corporation,TX,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103148042,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-94.7544365,31.3344341,2023-03-23,83.4,69,74.7,0,79.1,,0,0,30,18.9,162.7,1015.6,79.4,9.8,211.8,67.2,2023-03-22,82.7,66.7,72.9,0,78,,0,0,28.8,16.9,170.8,1017.9,77.3,9.8,127.1,65.2,2023-03-21,71.5,48.7,60.5,0,71.6,,0,0,31.3,18.5,152.1,1019.2,100,9.9,96.7,51.2,2023-03-20,56.6,30,44.4,0,56.5,,0,0,20.1,14.4,141,1026.8,45,9.9,159.8,27.8,4
4487,P308,Koch Foods of Mississippi,MS,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103151153,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. jejuni,,"FSIS_Camp - 1235.1443.1961.9417.14123 |
04/17/2023",FSIS32309273,Pan-Susceptible,Thursday,-89.6657817,32.3135679,2023-03-23,83.6,57.2,70.1,0,74.2,,0,0,25.3,14.6,181.2,1019,30.5,9.5,231.1,60.7,2023-03-22,81.4,53.4,66.7,0,65.9,,0,0,25.3,13.6,176.6,1021.2,60.5,9.9,183.9,54.1,2023-03-21,69.3,37.2,53.1,0,50.6,,0,0,23.4,14.8,155.1,1023.6,45.8,9.9,190.1,34.4,2023-03-20,56.6,25.3,39.9,0,52.6,,0,0,9.2,7.1,91.1,1028.5,10.9,9.9,226.1,20.7,4
4493,P912,Wayne Farms LLC,AL,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103149921,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. coli,,"FSIS_Camp - 14.14.14.14.14.22684 |
04/17/2023",FSIS12321218,Pan-Susceptible,Thursday,-85.9034382,31.5006282,2023-03-23,79.5,51.7,65.2,0,80.7,,0,0,15,7.9,208.8,1021.8,50.3,7.9,208.1,58.1,2023-03-22,74.6,43.9,57.7,0,76.3,,0,0,11.4,6,124.1,1024.3,34,7,218.9,49.6,2023-03-21,65.6,30.8,48.4,0,59,,0,0,16.1,10.7,116.3,1026.1,2.2,9.1,242.2,32.1,2023-03-20,55.9,28.2,41.3,0,48.5,,0,0,18.3,9.7,7.6,1026.5,2.9,9.8,272.2,20.6,4
4493,P912,Wayne Farms LLC,AL,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103151378,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. coli,,FSIS_Camp - 377.421.2752 | 04/11/2023,FSIS22312491,Tet,Thursday,-85.9034382,31.5006282,2023-03-23,79.5,51.7,65.2,0,80.7,,0,0,15,7.9,208.8,1021.8,50.3,7.9,208.1,58.1,2023-03-22,74.6,43.9,57.7,0,76.3,,0,0,11.4,6,124.1,1024.3,34,7,218.9,49.6,2023-03-21,65.6,30.8,48.4,0,59,,0,0,16.1,10.7,116.3,1026.1,2.2,9.1,242.2,32.1,2023-03-20,55.9,28.2,41.3,0,48.5,,0,0,18.3,9.7,7.6,1026.5,2.9,9.8,272.2,20.6,4
4541,P341,Golden Rod Broilers,AL,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103151419,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-86.7689255,34.1532529,2023-03-23,80.7,51.6,67,0,67.1,,0,0,21.6,11.5,205.8,1020.6,37.2,9.9,213.2,54.7,2023-03-22,66.3,47.7,55.5,0.073,72.2,rain,0,0,15,7.1,127.8,1024.1,74.4,8.9,96,46.2,2023-03-21,62.1,28.4,47.3,0,46.9,,0,0,19.7,9.5,161,1026.1,32.7,9.8,196.5,24.9,2023-03-20,49.8,18.4,34.4,0,59.5,,0,0,19.7,7.2,10.1,1027.9,2,9.9,254.7,18.4,4
4554,P247,"Sanderson Farms, Inc.
(Procesing Div)",MS,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103152447,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-89.5661222,31.6502137,2023-03-23,82.6,54,67.7,0,82.7,,0,0,23,13.9,172.6,1020.9,45.4,7.6,203.5,61.4,2023-03-22,81.5,47.2,64.4,0,73.1,,0,0,21.9,10.8,170.8,1023.1,3.6,9.4,217.1,54.2,2023-03-21,71.3,31.8,51.3,0,66.2,,0,0,21.9,13.1,151.2,1025.3,5.1,9.9,195.9,38.6,2023-03-20,57.3,26.7,40.6,0,56.2,,0,0,12.8,7,27.7,1029,0.9,9.9,236.5,22.8,4
4644,P7487,"Koch Foods, LLC",TN,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103160795,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-85.3941092,34.9938388,2023-03-23,82.6,47.9,63,0,70.3,,0,0,25.3,12.8,191.5,1020.6,72.6,7.3,123.5,51.4,2023-03-22,56.9,46,51.2,1.062,78.2,rain,0,0,18.3,10.1,185.3,1025.7,93.5,5,18.2,42.9,2023-03-21,60.8,30.7,47.3,0,46.4,,0,0,24.2,11.5,155.6,1027.3,63,9.9,119.6,23.4,2023-03-20,53.7,25.4,38.3,0,42,,0,0,18.3,11,1,1028.3,28,9.9,174.4,15.2,4
5308,M6137+P6137,Foster Farms,CA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103156210,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-120.7247714,37.3904731,2023-03-23,59.6,48.4,52.1,0.187,75.9,rain,0,0,17.2,12.4,330.7,1022.9,88.1,9.5,119.5,44.1,2023-03-22,57,47.1,51.1,0.072,79.6,rain,0,0,30.8,20.2,128.9,1011.8,96.9,9.6,129.7,44.8,2023-03-21,60.4,49.1,52.3,0.361,77.9,rain,0,0,44.8,28.7,133.1,999.3,78.6,9.3,116.5,45.3,2023-03-20,62.4,48.1,55.6,0,72.8,,0,0,20.8,8.6,305.4,1011.4,44.3,9.9,171.1,46.5,4
5309,P6137A,"Foster Poultry Farms, LLC",CA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103152226,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-119.7549254,36.5587612,2023-03-23,58.1,48.1,52.3,0,76.3,,0,0,24.2,15.7,325.6,1023.1,82.7,9.9,125.9,44.8,2023-03-22,56.3,46.5,51.2,0.073,76.7,rain,0,0,30,18.2,124,1013.5,87.5,9.7,121.7,43.9,2023-03-21,61.8,48.4,53.2,0.458,77.6,rain,0,0,38.4,24.3,151.3,1001.9,90.9,9.3,98.7,45.9,2023-03-20,64.8,52.6,57.7,0,72.2,,0,0,12.8,10.6,312.6,1011.7,74.1,9.9,156.4,48.3,4
6025,P6058,Perdue Foods LLC,WA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103150876,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-122.3797525,48.4582694,2023-03-23,51.6,37.4,44.8,0.308,89.2,rain,0,0,30.2,18,145.2,1012.6,90.8,9.6,67.4,41.5,2023-03-22,56.9,38.8,46.3,0,85.6,,0,0,9.2,7.7,303.8,1009.4,17.4,9.8,81.9,41.7,2023-03-21,53.5,41,48.3,0.336,93.9,rain,0,0,19.7,15.7,270.3,1009.7,57,9.9,71.4,46.6,2023-03-20,53.4,44.6,48.7,0.015,94.4,rain,0,0,21.9,8.1,112.4,1005.9,96.8,9.9,46.1,47.1,4
6163896,M1234+P1234,Mountaire Farms Inc.,NC,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103163111,2023-03-23 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-79.1058385,34.868689,2023-03-23,79.4,53.9,64.7,0,77.3,,0,0,25.7,16.4,224.9,1021.6,59.8,7,140.9,56.3,2023-03-22,61.3,43.9,52,0.056,68.4,rain,0,0,8.1,5.4,354.1,1028.1,83.7,9.5,73.8,41.5,2023-03-21,63.4,29.1,46.2,0,48.6,,0,0,18.3,8.7,72.6,1029.5,1,9.7,220,23.9,2023-03-20,56,34.3,43.3,0,41.9,,0,0,19.7,10.7,6.6,1026,38.5,9.9,192,20.5,4
3,P40,Pilgrim's Pride Corporation,GA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103152003,2023-03-24 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Positive,Kentucky,,"SALM1.0 - 6805.1.65.1 |
04/12/2023",FSIS22312518,Tet,,Positive,C. jejuni,,"FSIS_Camp - 54.3421.5026.7771.11379 |
04/11/2023",FSIS22312515,Cip Nal Tet,Friday,-83.826709,34.2854113,2023-03-24,82.1,56.9,68.9,0,62.5,,0,0,24.2,15,241.9,1015,6,9.9,236.5,54.6,2023-03-23,80,52.1,64.3,0,67.2,,0,0,19.7,10.3,231.8,1022.3,42.4,7.1,235.5,50.7,2023-03-22,56,43.9,50.9,0.012,61.4,rain,0,0,10.3,8.1,68,1027.1,79.9,9.5,73.9,36.7,2023-03-21,60.2,33.1,47.4,0,38.2,,0,0,16.1,12.7,104,1028.3,0,9.9,210.8,20.3,5
41,P1250,Fieldale Farms Corporation,GA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103151198,2023-03-24 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Friday,-83.5512799,34.4844946,2023-03-24,81,54.5,67.5,0,65.6,,0,0,22.6,12.9,239.9,1015.5,14.6,9.8,236,54.5,2023-03-23,78.9,51,63,0.002,69.8,rain,0,0,19.7,10.6,242.5,1022.6,41.4,7.4,224.2,50.8,2023-03-22,54.9,42.9,49.9,0.151,66.1,rain,0,0,8.1,7.6,67.8,1027.2,80.8,9.1,50.1,38.1,2023-03-21,59.9,28.8,45.4,0,43.2,,0,0,21.9,13.2,105.2,1028.2,3.5,9.9,243.9,20.6,5
586,P1201,Pilgrim's Pride Corporation,NC,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103153022,2023-03-24 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Friday,-79.2349264,35.5607976,2023-03-24,84.7,54,68.8,0,65.1,,0,0,24.2,14.7,219.1,1014,2.3,9.9,236.7,54.5,2023-03-23,77.5,48.8,62.1,0,77.1,,0,0,25.3,14.5,234.2,1021.4,53.6,8.5,210,53,2023-03-22,55,39.3,48,0.009,75.6,rain,0,0,10.3,4,224,1028.5,81,9.9,76,40.5,2023-03-21,61.6,22.7,41.8,0,55.8,,0,0,8.1,6.9,134.9,1030,0.2,9.9,255.5,21.3,5
2267,P1318,"Perdue Foods, LLC",DE,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103152069,2023-03-24 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Friday,-75.3820922,38.6980472,2023-03-24,73.1,46.1,56.1,0.183,76.2,rain,0,0,23.5,17.2,60.2,1013.9,82.2,9.4,40.5,48.4,2023-03-23,75.8,50,61.8,0.032,65.5,rain,0,0,25.3,16.1,225.9,1015.3,26.6,9.8,128.2,49.6,2023-03-22,65.9,38.9,52.2,0,63.5,,0,0,21.9,15,191.2,1026.8,39,9.9,169.8,39.4,2023-03-21,64.1,29,45.8,0,47.6,,0,0,18.3,12.7,230.9,1029.3,0,9.9,233.6,22.6,5
2279,P2186,"GEORGE'S FOODS, LLC",VA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103147762,2023-03-24 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Friday,-78.8852491,38.42078,2023-03-24,63.5,44.3,55.9,0.308,88.9,rain,0,0,24.2,9.5,19.1,1013.3,82.6,9.4,51.5,52.4,2023-03-23,79.7,47.3,63.4,0,63,,0,0,28.9,19.9,214.4,1015.6,37.1,9.9,216,49.2,2023-03-22,61.3,40.4,51.2,0,47.3,,0,0,20.8,12.2,210.5,1025,81.5,9.9,127.1,30.7,2023-03-21,62.8,18,40.2,0,50.8,,0,0,19.7,8.9,169.4,1027.9,1.3,9.8,258.8,17.7,5
3543,P727+V727,"Simmons Prepared Foods,
Inc.",MO,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103150393,2023-03-24 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Friday,-94.6001945,36.5424435,2023-03-24,53.6,45,47.9,0.243,99.1,rain,0,0,23,10.8,10.9,1006.9,100,6.3,38.1,47.6,2023-03-23,72.2,49.1,63.8,0.255,87.5,rain,0,0,38,19.8,222.1,1011.8,72.1,8.1,49.9,59.8,2023-03-22,75.1,53.6,67.3,0,83.7,,0,0,34.5,24,198.6,1011.8,67.9,9.9,82.7,61.9,2023-03-21,53.4,42.5,47.4,0.03,80,rain,0,0,31.1,16.5,168.2,1015.2,98.5,8.3,15.5,40.3,5
